,name,stars,review,price,note,open_time,restautant_type,address
0,Haru Sushi,4.5,(484),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 10\u202fAM Fri']",Sushi,371 Nguyễn Tri Phương
1,Ẩm Thực Quê Nhà Quận 10,4.0,(556),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Vietnamese,05 Đ. Thành Thái
2,Khang Dim Sum Bar Restaurant,4.2,"(1,200)",None,"['Dine-in', 'Takeout']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 7\u202fAM Fri']",Restaurant,200 Nguyễn Tri Phương
3,Thị Trấn Bò,4.5,(98),None,"['Dine-in', 'Curbside pickup', 'Delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,370 Đ. Nguyễn Chí Thanh
4,SamSiu sushi,None,None,None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10:30\u202fPM']",Japanese,299 Nguyễn Tri Phương
5,Sinh tố cô 6 - 163 Thành Thái,None,None,None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 12\u202fAM']",Restaurant,163 Đ. Thành Thái
6,Làm Tí - Food &amp; Beer,3.9,(112),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Beer Garden,504 Đ. 3 Tháng 2
7,Bone &amp; Pot- Lẩu &amp; Dimsum Hongkong,4.6,(291),None,"['Dine-in', 'Takeout', 'Delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 10\u202fAM Fri']",Hot Pot,386 Nguyễn Tri Phương
8,Mùa Vàng The Warehouse,4.2,"(1,983)",None,"['Dine-in', 'Curbside pickup', 'Delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,268 Tô Hiến Thành
9,Hancook Korean Fast Food,4.1,"(1,180)",None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 9\u202fAM Fri']",Korean,263 Nguyễn Tri Phương
10,Vegetarian Restaurant Sân Mây,4.2,(737),None,"['Dine-in', 'Takeout', 'Delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 7:30\u202fAM Fri']",Vegetarian,771 Đ. Lê Hồng Phong
11,Chicken Plus Nguyễn Tri Phương,4.4,(376),None,"['Dine-in', 'Curbside pickup', 'No-contact delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 9:30\u202fAM Fri']",Restaurant,226 Nguyễn Tri Phương
12,Freedom Restaurant 2,4.3,(137),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,583B Đ. Sư Vạn Hạnh
13,The Noon,4.3,(131),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Open', ' ⋅ Closes 11:30\u202fPM']",Restaurant,277B Đ. Cách Mạng Tháng 8
14,Phở Bò Viên Hớn Hưng,4.1,(179),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 1\u202fAM']",Pho,488 Ngô Gia Tự
15,Vườn Ốc Wongnai,3.7,"(1,470)",None,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 11:30\u202fPM']",Restaurant,268 Tô Hiến Thành
16,Sao Bien Seafood restaurant,4.2,(153),None,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Seafood,15 Nguyễn Giản Thanh
17,Nhà Hàng Hải Sản 346,4.0,(43),None,"['Dine-in', 'Curbside pickup', 'No-contact delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,183 Đ. Cao Thắng
18,Bún đậu Ba Chị Em,4.3,(19),None,"['Dine-in', 'Takeout', 'Delivery']","['Closes soon', ' ⋅ 10\u202fPM ⋅ Opens 10\u202fAM Fri']",Vietnamese,339 Nguyễn Tri Phương
19,Quán Quý Thành贵成,4.0,(564),None,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 2\u202fAM']",Seafood,293 Nguyễn Tri Phương
