,name,stars,review,price,note,open_time,restautant_type,address
0,aga steakHouse,4.1,(179),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,72/24 Phan Đăng Lưu
1,Tình Bạn Quán,4.2,(46),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,666 Trường Sa
2,ZumWhere Phú Nhuận,4.4,(266),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Open', ' ⋅ Closes 12\u202fAM']",Izakaya,117B Nguyễn Đình Chính
3,Quán Ăn Nguyễn Thanh Thái,2.9,(7),None,"['Dine-in', 'Takeout']","['Closes soon', ' ⋅ 9\u202fPM ⋅ Opens 8\u202fAM Fri']",Thai,"220/20, Nguyễn Trọng Tuyển, Quận Phú Nhuận"
4,Tengu Japanese Dining,4.6,(66),None,"['Dine-in', 'Takeout', 'Delivery']","['Closes soon', ' ⋅ 9\u202fPM ⋅ Opens 10:30\u202fAM Fri']",Japanese,16 Đường Hoa Cau
5,Nhà Hàng Hoa viên Tri Kỷ,4.0,"(1,426)",None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 12\u202fAM']",Restaurant,123 Đ. Hồng Hà
6,Cục Than Bistro,4.3,(141),None,"['Dine-in', 'Takeout', 'Delivery']","['Closes soon', ' ⋅ 11:30\u202fPM ⋅ Opens 11\u202fAM Fri']",Restaurant,306 Nguyễn Thượng Hiền
7,Quán 09,None,None,None,[],['Temporarily closed'],Restaurant,31 Đ. Lê Văn Sỹ
8,Quán O Hảo - Bùi Văn Thêm,None,None,None,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Closed', ' ⋅ Opens 8\u202fAM Fri']",Restaurant,21 Bùi Văn Thêm
9,Cafe Vườn Nhà Ai,3.9,(812),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 7\u202fAM Fri']",Cafe,3 Hoàng Minh Giám
10,Nhà Hàng,5.0,(1),None,[],['Temporarily closed'],Restaurant,"159/6, Hoàng Văn Thụ, Quận Phú Nhuận, Thành Phố Hồ Chí Minh"
11,Tengu Japanese Dining,4.6,(66),None,"['Dine-in', 'Takeout', 'Delivery']","['Closed', ' ⋅ Opens 10:30\u202fAM Fri']",Japanese,16 Đường Hoa Cau
12,Nhà hàng sky,4.3,(71),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 9\u202fAM Fri']",Vietnamese,200 Hoàng Văn Thụ
13,Chất Cafe,4.1,(83),None,['Dine-in'],"['Closed', ' ⋅ Opens 6\u202fAM Fri']",Cafe,422/12A Đ. P. Quang
14,aga steakHouse,4.1,(179),None,"['Dine-in', 'Takeout']","['Closes soon', ' ⋅ 11\u202fPM ⋅ Opens 9\u202fAM Fri']",Restaurant,72/24 Phan Đăng Lưu
15,Sushi Haru,4.4,(935),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closed', ' ⋅ Opens 10:30\u202fAM Fri']",Japanese,398 Phan Xích Long
16,Nhà Hàng Dìn Ký Hồng Hà,3.7,"(1,039)",None,"['Dine-in', 'Takeout', 'No delivery']","['Closed', ' ⋅ Opens 7\u202fAM Fri']",Restaurant,127 Đ. Hồng Hà
17,Nhà Hàng 261,None,None,None,[],['Temporarily closed'],Restaurant,261 Nguyễn Trọng Tuyển
18,Here &amp; Now Vegetarian (Open kitchen &amp; chill),4.4,(306),None,['Let’s make a tour around the best 7 vegetarian restaurants in Ho Chi Minh city!'],"['Closed', ' ⋅ Opens 10\u202fAM Fri']",Health Food,220/12 Nguyễn Trọng Tuyển
19,Pho quang,3.6,(5),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 8\u202fAM Fri']",Brunch,119 Đ. Hồng Hà
20,Dim Tu Tac,4.3,(755),$$$,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closed', ' ⋅ Opens 10\u202fAM Fri']",Restaurant,202A Hoàng Văn Thụ
21,"Ẩm thực Á Âu - Bánh Takoyaki, beefsteak, bò lúc lắc, mì Ý Spaghetti, phở",3.9,(123),None,"['""Their ', 'food', ' is very delicious at cheap price!""']","['Closed', ' ⋅ Opens 6:30\u202fAM Fri']",Bistro,431 Nguyễn Kiệm
22,Restaurant Ngoc Suong Marina Boat,4.2,"(1,822)",None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 10\u202fAM Fri']",Seafood,11 D. Nguyễn Văn Trỗi
23,Steak Gao,4.9,(24),None,"['""', 'Food', ' tastes good. Good service.""']","['Closed', ' ⋅ Opens 11:30\u202fAM Fri']",Bistro,246 Hồ Văn Huê
24,Steak Gao,4.9,(24),None,"['""', 'Food', ' tastes good. Good service.""']","['Closed', ' ⋅ Opens 11:30\u202fAM']",Bistro,246 Hồ Văn Huê
25,aga steakHouse,4.1,(179),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 9\u202fAM']",Restaurant,72/24 Phan Đăng Lưu
26,Quán O Hảo - Bùi Văn Thêm,None,None,None,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Open', ' ⋅ Closes 9\u202fPM']",Restaurant,21 Bùi Văn Thêm
27,Dim Tu Tac,4.3,(755),$$$,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Restaurant,202A Hoàng Văn Thụ
28,Quán Ăn Uống,4.6,(7),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 9\u202fAM']",Bistro,"1128/1A, Trường Sa, Phường 17, Quận Phú Nhuận"
